_id,date,site,parameter,index_value,description,health_advisory,health_effects
39243,2020-09-26,Glassport High Street,PM10,22,Good,,
39244,2020-09-26,Lawrenceville 2,CO,4,Good,,
39245,2020-09-26,Parkway East,NO2,15,Good,,
39246,2020-09-26,Lawrenceville,OZONE,36,Good,,
39247,2020-09-26,Liberty 2,PM10,20,Good,,
39248,2020-09-26,Lincoln,PM10,32,Good,,
39249,2020-09-26,Flag Plaza,CO,5,Good,,
39250,2020-09-26,Lawrenceville 2,SO2,2,Good,,
39251,2020-09-27,Parkway East,CO,14,Good,,
39252,2020-09-27,Harrison Township,OZONE,33,Good,,
39253,2020-09-27,South Fayette,OZONE,35,Good,,
39254,2020-09-27,Flag Plaza,PM10,15,Good,,
39255,2020-09-27,Lincoln,PM25,32,Good,,
39256,2020-09-27,Avalon,PM25T,30,Good,,
39257,2020-09-27,Avalon,SO2,0,Good,,
39258,2020-09-27,Lawrenceville 2,CO,4,Good,,
39259,2020-09-27,Liberty 2,PM10,18,Good,,
39260,2020-09-27,Lincoln,PM10,21,Good,,
39261,2020-09-27,Liberty 2,PM25T,43,Good,,
39262,2020-09-27,Parkway East,PM25T,32,Good,,
39263,2020-09-27,Liberty,SO2,14,Good,,
39264,2020-09-27,Flag Plaza,CO,3,Good,,
39265,2020-09-27,Lawrenceville 2,SO2,1,Good,,
39266,2020-09-27,Harrison Township,NO2,13,Good,,
39267,2020-09-27,Parkway East,NO2,18,Good,,
39268,2020-09-27,North Braddock,SO2,23,Good,,
39269,2020-09-27,Lawrenceville,OZONE,32,Good,,
39270,2020-09-27,Glassport High Street,PM10,21,Good,,
39271,2020-09-27,North Braddock,PM10B,29,Good,,
39272,2020-09-27,South Fayette,SO2,0,Good,,
39273,2020-09-28,Lawrenceville,OZONE,35,Good,,
39274,2020-09-28,Glassport High Street,PM10,20,Good,,
39275,2020-09-28,Lawrenceville 2,CO,3,Good,,
39276,2020-09-28,Liberty 2,PM10,17,Good,,
39277,2020-09-28,Lincoln,PM10,15,Good,,
39278,2020-09-28,South Fayette,OZONE,38,Good,,
39279,2020-09-28,Liberty 2,PM25T,44,Good,,
39280,2020-09-28,Avalon,SO2,0,Good,,
39281,2020-09-28,Parkway East,CO,9,Good,,
39282,2020-09-28,Harrison Township,OZONE,36,Good,,
39283,2020-09-28,Flag Plaza,PM10,11,Good,,
39284,2020-09-28,Lincoln,PM25,40,Good,,
39285,2020-09-28,Avalon,PM25T,29,Good,,
39286,2020-09-28,North Braddock,PM10B,40,Good,,
39287,2020-09-28,Parkway East,PM25T,38,Good,,
39288,2020-09-28,South Fayette,SO2,0,Good,,
39289,2020-09-28,Flag Plaza,CO,3,Good,,
39290,2020-09-28,Liberty,SO2,19,Good,,
39291,2020-09-28,Harrison Township,NO2,10,Good,,
39292,2020-09-28,Parkway East,NO2,13,Good,,
39293,2020-09-28,Lawrenceville 2,SO2,2,Good,,
39294,2020-09-28,North Braddock,SO2,47,Good,,
39295,2020-09-29,Harrison Township,OZONE,23,Good,,
39296,2020-09-29,Flag Plaza,PM10,11,Good,,
39297,2020-09-29,Lincoln,PM25,18,Good,,
39298,2020-09-29,Avalon,PM25T,16,Good,,
39299,2020-09-29,Liberty 2,PM25T,17,Good,,
39300,2020-09-29,Lincoln,PM10,14,Good,,
39301,2020-09-29,South Fayette,SO2,0,Good,,
39302,2020-09-29,Parkway East,CO,6,Good,,
39303,2020-09-29,Glassport High Street,PM10,19,Good,,
39304,2020-09-29,Lawrenceville 2,CO,2,Good,,
39305,2020-09-29,Lawrenceville,OZONE,19,Good,,
39306,2020-09-29,Liberty 2,PM10,16,Good,,
39307,2020-09-29,North Braddock,PM10B,41,Good,,
39308,2020-09-29,Harrison Township,NO2,7,Good,,
39309,2020-09-29,Parkway East,NO2,16,Good,,
39310,2020-09-29,North Braddock,SO2,1,Good,,
39311,2020-09-29,Lawrenceville 2,SO2,1,Good,,
39312,2020-09-29,Flag Plaza,CO,2,Good,,
39313,2020-09-29,South Fayette,OZONE,21,Good,,
39314,2020-09-29,Avalon,SO2,0,Good,,
39315,2020-09-29,Liberty,SO2,3,Good,,
39316,2020-09-29,Parkway East,PM25T,21,Good,,
39317,2020-09-30,North Braddock,PM10B,17,Good,,
39318,2020-09-30,Parkway East,PM25T,21,Good,,
39319,2020-09-30,Flag Plaza,PM10,8,Good,,
39320,2020-09-30,Lawrenceville 2,SO2,1,Good,,
39321,2020-09-30,South Fayette,SO2,0,Good,,
39322,2020-09-30,Parkway East,CO,3,Good,,
39323,2020-09-30,Harrison Township,OZONE,29,Good,,
39324,2020-09-30,South Fayette,OZONE,28,Good,,
39325,2020-09-30,Avalon,SO2,0,Good,,
39326,2020-09-30,Lincoln,PM25,39,Good,,
39327,2020-09-30,Avalon,PM25T,23,Good,,
39328,2020-09-30,Liberty 2,PM25T,22,Good,,
39329,2020-09-30,Lawrenceville 2,CO,2,Good,,
39330,2020-09-30,Lawrenceville,OZONE,25,Good,,
39331,2020-09-30,Liberty 2,PM10,11,Good,,
39332,2020-09-30,Lincoln,PM10,19,Good,,
39333,2020-09-30,Flag Plaza,CO,2,Good,,
39334,2020-09-30,Glassport High Street,PM10,7,Good,,
39335,2020-09-30,Liberty,SO2,13,Good,,
39336,2020-09-30,Harrison Township,NO2,5,Good,,
39337,2020-09-30,Parkway East,NO2,8,Good,,
39338,2020-09-30,North Braddock,SO2,9,Good,,
39339,2020-10-01,Lincoln,PM10,19,Good,,
39340,2020-10-01,Lincoln,PM25,30,Good,,
39341,2020-10-01,Liberty 2,PM25T,24,Good,,
39342,2020-10-01,Flag Plaza,PM10,9,Good,,
39343,2020-10-01,North Braddock,PM10B,18,Good,,
39344,2020-10-01,Avalon,PM25T,21,Good,,
39345,2020-10-01,South Fayette,SO2,0,Good,,
39346,2020-10-01,Flag Plaza,CO,2,Good,,
39347,2020-10-01,Harrison Township,OZONE,32,Good,,
39348,2020-10-01,South Fayette,OZONE,32,Good,,
39349,2020-10-01,Parkway East,PM25T,19,Good,,
39350,2020-10-01,Avalon,SO2,0,Good,,
39351,2020-10-01,Liberty,SO2,4,Good,,
39352,2020-10-01,Harrison Township,NO2,6,Good,,
39353,2020-10-01,Parkway East,NO2,21,Good,,
39354,2020-10-01,North Braddock,SO2,4,Good,,
39355,2020-10-01,Lawrenceville 2,SO2,2,Good,,
39356,2020-10-01,Parkway East,CO,6,Good,,
39357,2020-10-01,Lawrenceville,OZONE,30,Good,,
39358,2020-10-01,Glassport High Street,PM10,7,Good,,
39359,2020-10-01,Lawrenceville 2,CO,1,Good,,
39360,2020-10-01,Liberty 2,PM10,11,Good,,
39361,2020-10-02,Flag Plaza,CO,2,Good,,
39362,2020-10-02,Lawrenceville 2,CO,2,Good,,
39363,2020-10-02,South Fayette,OZONE,28,Good,,
39364,2020-10-02,Liberty 2,PM10,9,Good,,
39365,2020-10-02,Avalon,SO2,0,Good,,
39366,2020-10-02,Avalon,PM25T,27,Good,,
39367,2020-10-02,Parkway East,CO,9,Good,,
39368,2020-10-02,Harrison Township,OZONE,26,Good,,
39369,2020-10-02,Lincoln,PM25,32,Good,,
39370,2020-10-02,Lincoln,PM10,13,Good,,
39371,2020-10-02,Liberty 2,PM25T,28,Good,,
39372,2020-10-02,South Fayette,SO2,0,Good,,
39373,2020-10-02,Flag Plaza,PM10,8,Good,,
39374,2020-10-02,North Braddock,PM10B,15,Good,,
39375,2020-10-02,Lawrenceville 2,SO2,1,Good,,
39376,2020-10-02,Harrison Township,NO2,9,Good,,
39377,2020-10-02,Parkway East,NO2,18,Good,,
39378,2020-10-02,Lawrenceville,OZONE,24,Good,,
39379,2020-10-02,Glassport High Street,PM10,7,Good,,
39380,2020-10-02,Parkway East,PM25T,28,Good,,
39381,2020-10-02,North Braddock,SO2,1,Good,,
39382,2020-10-02,Liberty,SO2,4,Good,,
39383,2020-10-03,Lincoln,PM10,11,Good,,
39384,2020-10-03,South Fayette,SO2,0,Good,,
39385,2020-10-03,Flag Plaza,PM10,14,Good,,
39386,2020-10-03,North Braddock,PM10B,30,Good,,
39387,2020-10-03,Avalon,PM25T,47,Good,,
39388,2020-10-03,Lawrenceville 2,CO,7,Good,,
39389,2020-10-03,Parkway East,NO2,15,Good,,
39390,2020-10-03,Lawrenceville,OZONE,23,Good,,
39391,2020-10-03,Liberty 2,PM10,17,Good,,
39392,2020-10-03,Parkway East,CO,29,Good,,
39393,2020-10-03,Glassport High Street,PM10,17,Good,,
39394,2020-10-03,Liberty,SO2,16,Good,,
39395,2020-10-03,Harrison Township,NO2,11,Good,,
39396,2020-10-03,Harrison Township,OZONE,26,Good,,
39397,2020-10-03,Lincoln,PM25,37,Good,,
39398,2020-10-03,Liberty 2,PM25T,54,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
39399,2020-10-03,North Braddock,SO2,47,Good,,
39400,2020-10-03,Flag Plaza,CO,6,Good,,
39401,2020-10-03,South Fayette,OZONE,31,Good,,
39402,2020-10-03,Parkway East,PM25T,55,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
39403,2020-10-03,Avalon,SO2,0,Good,,
39404,2020-10-03,Lawrenceville 2,SO2,2,Good,,
39405,2020-10-04,Parkway East,CO,5,Good,,
39406,2020-10-04,Flag Plaza,PM10,15,Good,,
39407,2020-10-04,Lawrenceville 2,SO2,2,Good,,
39408,2020-10-04,North Braddock,PM10B,29,Good,,
39409,2020-10-04,Lincoln,PM10,19,Good,,
39410,2020-10-04,South Fayette,SO2,0,Good,,
39411,2020-10-04,Lincoln,PM25,44,Good,,
39412,2020-10-04,Flag Plaza,CO,8,Good,,
39413,2020-10-04,Harrison Township,OZONE,28,Good,,
39414,2020-10-04,South Fayette,OZONE,30,Good,,
39415,2020-10-04,Avalon,SO2,1,Good,,
39416,2020-10-04,Avalon,PM25T,43,Good,,
39417,2020-10-04,Liberty 2,PM25T,46,Good,,
39418,2020-10-04,Lawrenceville 2,CO,5,Good,,
39419,2020-10-04,Harrison Township,NO2,8,Good,,
39420,2020-10-04,Parkway East,NO2,10,Good,,
39421,2020-10-04,Lawrenceville,OZONE,23,Good,,
39422,2020-10-04,Liberty 2,PM10,16,Good,,
39423,2020-10-04,Parkway East,PM25T,34,Good,,
39424,2020-10-04,North Braddock,SO2,14,Good,,
39425,2020-10-04,Glassport High Street,PM10,14,Good,,
39426,2020-10-04,Liberty,SO2,4,Good,,
39427,2020-10-05,North Braddock,PM10B,19,Good,,
39428,2020-10-05,South Fayette,SO2,1,Good,,
39429,2020-10-05,Liberty 2,PM25T,45,Good,,
39430,2020-10-05,Harrison Township,NO2,14,Good,,
39431,2020-10-05,Lincoln,PM25,31,Good,,
39432,2020-10-05,North Braddock,SO2,17,Good,,
39433,2020-10-05,Flag Plaza,CO,4,Good,,
39434,2020-10-05,Harrison Township,OZONE,30,Good,,
39435,2020-10-05,South Fayette,OZONE,32,Good,,
39436,2020-10-05,Flag Plaza,PM10,11,Good,,
39437,2020-10-05,Avalon,SO2,0,Good,,
39438,2020-10-05,Lawrenceville 2,SO2,1,Good,,
39439,2020-10-05,Lawrenceville,OZONE,28,Good,,
39440,2020-10-05,Glassport High Street,PM10,10,Good,,
39441,2020-10-05,Parkway East,PM25T,31,Good,,
39442,2020-10-05,Liberty,SO2,19,Good,,
39443,2020-10-05,Lawrenceville 2,CO,3,Good,,
39444,2020-10-05,Parkway East,NO2,19,Good,,
39445,2020-10-05,Liberty 2,PM10,11,Good,,
39446,2020-10-05,Lincoln,PM10,13,Good,,
39447,2020-10-05,Parkway East,CO,16,Good,,
39448,2020-10-05,Avalon,PM25T,23,Good,,
39449,2020-10-06,Flag Plaza,CO,6,Good,,
39450,2020-10-06,Harrison Township,OZONE,41,Good,,
39451,2020-10-06,Avalon,PM25T,36,Good,,
39452,2020-10-06,Avalon,SO2,1,Good,,
39453,2020-10-06,North Braddock,SO2,20,Good,,
39454,2020-10-06,South Fayette,OZONE,41,Good,,
39455,2020-10-06,Liberty,SO2,14,Good,,
39456,2020-10-06,North Braddock,PM10B,34,Good,,
39457,2020-10-06,Lincoln,PM10,23,Good,,
39458,2020-10-06,South Fayette,SO2,0,Good,,
39459,2020-10-06,Parkway East,CO,35,Good,,
39460,2020-10-06,Flag Plaza,PM10,14,Good,,
39461,2020-10-06,Lawrenceville 2,SO2,2,Good,,
39462,2020-10-06,Lawrenceville 2,CO,12,Good,,
39463,2020-10-06,Harrison Township,NO2,10,Good,,
39464,2020-10-06,Parkway East,NO2,17,Good,,
39465,2020-10-06,Liberty 2,PM10,21,Good,,
39466,2020-10-06,Lawrenceville,OZONE,38,Good,,
39467,2020-10-06,Glassport High Street,PM10,22,Good,,
39468,2020-10-06,Lincoln,PM25,59,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
39469,2020-10-06,Liberty 2,PM25T,52,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
39470,2020-10-06,Parkway East,PM25T,48,Good,,
39471,2020-10-07,North Braddock,PM10B,33,Good,,
39472,2020-10-07,Flag Plaza,CO,2,Good,,
39473,2020-10-07,Parkway East,NO2,15,Good,,
39474,2020-10-07,Avalon,PM25T,37,Good,,
39475,2020-10-07,Liberty 2,PM25T,42,Good,,
39476,2020-10-07,Lincoln,PM10,33,Good,,
39477,2020-10-07,Parkway East,CO,7,Good,,
39478,2020-10-07,South Fayette,OZONE,48,Good,,
39479,2020-10-07,Glassport High Street,PM10,18,Good,,
39480,2020-10-07,Avalon,SO2,3,Good,,
39481,2020-10-07,Liberty,SO2,13,Good,,
39482,2020-10-07,Lawrenceville 2,CO,2,Good,,
39483,2020-10-07,Lawrenceville,OZONE,44,Good,,
39484,2020-10-07,Liberty 2,PM10,21,Good,,
39485,2020-10-07,Parkway East,PM25T,36,Good,,
39486,2020-10-07,Lincoln,PM25,56,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
39487,2020-10-07,Lawrenceville 2,SO2,2,Good,,
39488,2020-10-07,South Fayette,SO2,0,Good,,
39489,2020-10-07,Harrison Township,NO2,5,Good,,
39490,2020-10-07,Harrison Township,OZONE,44,Good,,
39491,2020-10-07,Flag Plaza,PM10,19,Good,,
39492,2020-10-07,North Braddock,SO2,10,Good,,
39493,2020-10-08,Parkway East,NO2,26,Good,,
39494,2020-10-08,Parkway East,CO,22,Good,,
39495,2020-10-08,Glassport High Street,PM10,18,Good,,
39496,2020-10-08,North Braddock,PM10B,30,Good,,
39497,2020-10-08,Lincoln,PM10,31,Good,,
39498,2020-10-08,Lawrenceville 2,SO2,1,Good,,
39499,2020-10-08,South Fayette,SO2,0,Good,,
39500,2020-10-08,Flag Plaza,CO,4,Good,,
39501,2020-10-08,Harrison Township,OZONE,31,Good,,
39502,2020-10-08,South Fayette,OZONE,33,Good,,
39503,2020-10-08,Avalon,SO2,0,Good,,
39504,2020-10-08,Liberty,SO2,30,Good,,
39505,2020-10-08,Harrison Township,NO2,12,Good,,
39506,2020-10-08,Lincoln,PM25,35,Good,,
39507,2020-10-08,Avalon,PM25T,22,Good,,
39508,2020-10-08,Liberty 2,PM25T,46,Good,,
39509,2020-10-08,North Braddock,SO2,10,Good,,
39510,2020-10-08,Flag Plaza,PM10,20,Good,,
39511,2020-10-08,Lawrenceville 2,CO,3,Good,,
39512,2020-10-08,Lawrenceville,OZONE,29,Good,,
39513,2020-10-08,Liberty 2,PM10,20,Good,,
39514,2020-10-08,Parkway East,PM25T,29,Good,,
39515,2020-10-09,Flag Plaza,CO,10,Good,,
39516,2020-10-09,Harrison Township,NO2,18,Good,,
39517,2020-10-09,Lincoln,PM25,49,Good,,
39518,2020-10-09,North Braddock,SO2,33,Good,,
39519,2020-10-09,Flag Plaza,PM10,20,Good,,
39520,2020-10-09,North Braddock,PM10B,44,Good,,
39521,2020-10-09,Parkway East,PM25T,58,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
39522,2020-10-09,Lawrenceville 2,SO2,4,Good,,
39523,2020-10-09,South Fayette,SO2,1,Good,,
39524,2020-10-09,Parkway East,CO,35,Good,,
39525,2020-10-09,Harrison Township,OZONE,44,Good,,
39526,2020-10-09,Lawrenceville,OZONE,44,Good,,
39527,2020-10-09,South Fayette,OZONE,47,Good,,
39528,2020-10-09,Glassport High Street,PM10,25,Good,,
39529,2020-10-09,Liberty 2,PM25T,67,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
39530,2020-10-09,Avalon,SO2,1,Good,,
39531,2020-10-09,Liberty,SO2,33,Good,,
39532,2020-10-09,Lawrenceville 2,CO,11,Good,,
39533,2020-10-09,Liberty 2,PM10,31,Good,,
39534,2020-10-09,Avalon,PM25T,50,Good,,
39535,2020-10-09,Parkway East,NO2,26,Good,,
39536,2020-10-09,Lincoln,PM10,23,Good,,
39537,2020-10-10,Harrison Township,NO2,11,Good,,
39538,2020-10-10,South Fayette,SO2,0,Good,,
39539,2020-10-10,Flag Plaza,CO,3,Good,,
39540,2020-10-10,Harrison Township,OZONE,37,Good,,
39541,2020-10-10,South Fayette,OZONE,36,Good,,
39542,2020-10-10,Liberty 2,PM25T,58,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
39543,2020-10-10,Avalon,SO2,0,Good,,
39544,2020-10-10,Liberty,SO2,24,Good,,
39545,2020-10-10,North Braddock,SO2,81,Moderate,,
39546,2020-10-10,Parkway East,PM25T,53,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
39547,2020-10-10,North Braddock,PM10B,51,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
39548,2020-10-10,Lawrenceville 2,SO2,2,Good,,
39549,2020-10-10,Parkway East,CO,16,Good,,
39550,2020-10-10,Lawrenceville,OZONE,33,Good,,
39551,2020-10-10,Glassport High Street,PM10,24,Good,,
39552,2020-10-10,Parkway East,NO2,26,Good,,
39553,2020-10-10,Lincoln,PM10,27,Good,,
39554,2020-10-10,Flag Plaza,PM10,20,Good,,
39555,2020-10-10,Lincoln,PM25,58,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
39556,2020-10-10,Avalon,PM25T,41,Good,,
39557,2020-10-10,Lawrenceville 2,CO,4,Good,,
39558,2020-10-10,Liberty 2,PM10,29,Good,,
39559,2020-10-11,Flag Plaza,CO,3,Good,,
39560,2020-10-11,Lawrenceville 2,SO2,2,Good,,
39561,2020-10-11,Harrison Township,NO2,4,Good,,
39562,2020-10-11,Parkway East,NO2,8,Good,,
39563,2020-10-11,North Braddock,SO2,3,Good,,
39564,2020-10-11,Lincoln,PM10,24,Good,,
39565,2020-10-11,Liberty,SO2,3,Good,,
39566,2020-10-11,Avalon,PM25T,40,Good,,
39567,2020-10-11,Liberty 2,PM25T,29,Good,,
39568,2020-10-11,Lawrenceville 2,CO,2,Good,,
39569,2020-10-11,Harrison Township,OZONE,24,Good,,
39570,2020-10-11,Lawrenceville,OZONE,19,Good,,
39571,2020-10-11,Liberty 2,PM10,23,Good,,
39572,2020-10-11,Lincoln,PM25,33,Good,,
39573,2020-10-11,Parkway East,PM25T,38,Good,,
39574,2020-10-11,Parkway East,CO,10,Good,,
39575,2020-10-11,South Fayette,OZONE,24,Good,,
39576,2020-10-11,Avalon,SO2,0,Good,,
39577,2020-10-11,Flag Plaza,PM10,15,Good,,
39578,2020-10-11,North Braddock,PM10B,37,Good,,
39579,2020-10-11,Glassport High Street,PM10,16,Good,,
39580,2020-10-11,South Fayette,SO2,0,Good,,
39581,2020-10-12,Glassport High Street,PM10,8,Good,,
39582,2020-10-12,Lincoln,PM10,10,Good,,
39583,2020-10-12,Lawrenceville 2,CO,2,Good,,
39584,2020-10-12,Parkway East,NO2,13,Good,,
39585,2020-10-12,Lawrenceville,OZONE,21,Good,,
39586,2020-10-12,Liberty 2,PM10,9,Good,,
39587,2020-10-12,Flag Plaza,CO,3,Good,,
39588,2020-10-12,Lawrenceville 2,SO2,3,Good,,
39589,2020-10-12,North Braddock,PM10B,15,Good,,
39590,2020-10-12,Harrison Township,NO2,3,Good,,
39591,2020-10-12,Lincoln,PM25,4,Good,,
39592,2020-10-12,Parkway East,PM25T,6,Good,,
39593,2020-10-12,North Braddock,SO2,1,Good,,
39594,2020-10-12,Liberty,SO2,0,Good,,
39595,2020-10-12,South Fayette,SO2,0,Good,,
39596,2020-10-12,Avalon,PM25T,7,Good,,
39597,2020-10-12,Liberty 2,PM25T,4,Good,,
39598,2020-10-12,Parkway East,CO,5,Good,,
39599,2020-10-12,Harrison Township,OZONE,23,Good,,
39600,2020-10-12,South Fayette,OZONE,25,Good,,
39601,2020-10-12,Flag Plaza,PM10,10,Good,,
39602,2020-10-12,Avalon,SO2,1,Good,,
39603,2020-10-13,Flag Plaza,CO,4,Good,,
39604,2020-10-13,Lawrenceville 2,SO2,3,Good,,
39605,2020-10-13,Harrison Township,NO2,15,Good,,
39606,2020-10-13,Parkway East,NO2,24,Good,,
39607,2020-10-13,North Braddock,SO2,24,Good,,
39608,2020-10-13,Lawrenceville,OZONE,33,Good,,
39609,2020-10-13,Glassport High Street,PM10,4,Good,,
39610,2020-10-13,North Braddock,PM10B,21,Good,,
39611,2020-10-13,South Fayette,SO2,0,Good,,
39612,2020-10-13,Lawrenceville 2,CO,3,Good,,
39613,2020-10-13,Liberty 2,PM10,10,Good,,
39614,2020-10-13,Lincoln,PM10,8,Good,,
39615,2020-10-13,Lincoln,PM25,20,Good,,
39616,2020-10-13,Parkway East,CO,12,Good,,
39617,2020-10-13,Harrison Township,OZONE,35,Good,,
39618,2020-10-13,South Fayette,OZONE,37,Good,,
39619,2020-10-13,Flag Plaza,PM10,6,Good,,
39620,2020-10-13,Avalon,PM25T,24,Good,,
39621,2020-10-13,Avalon,SO2,0,Good,,
39622,2020-10-13,Liberty 2,PM25T,24,Good,,
39623,2020-10-13,Parkway East,PM25T,20,Good,,
39624,2020-10-13,Liberty,SO2,21,Good,,
39625,2020-10-14,North Braddock,PM10B,56,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
